batch_size,chromosomeID,cross_prob,dnn_kl_weight,dnn_log_var_prior,dnn_weight,fitness,generationID,hostname,info,isTrained,kl_anneal,log_dir,model_dir,mutate_prob,num_conv_layers,num_dnn_layers,num_epochs,num_generations,num_vae_layers,optimizer,patience,population_size,prediction_log_var_prior,predictor_type,run_name,size_dnn_hidden,size_filter,size_kernel,size_pool,size_vae_hidden,size_vae_latent,table_dir,time_stamp,train_file,vae_kl_weight,vae_weight,w_kl_anneal
128,0,0.7,6.35,0.0,1.0,15.3972,0,172.16.50.181,,2,0,../data/logs,../data/models,0.05,1,3,25,50,2,adam,10,100,0.0,0,deleteme_1564420001,361,28,0,[],175,295,../data/tables,1564420667,MNIST,1390000.0,30.53,0
128,1,0.7,6.35,0.0,1.0,14.7832,0,172.16.50.181,,2,0,../data/logs,../data/models,0.05,2,3,25,50,1,adam,10,100,0.0,0,deleteme_1564420001,371,35,0,[],258,428,../data/tables,1564425051,MNIST,1390000.0,30.53,0
128,2,0.7,6.35,0.0,1.0,14.8152,0,172.16.50.163,,2,0,../data/logs,../data/models,0.05,1,1,25,50,1,adam,10,100,0.0,0,deleteme_1564420001,352,66,5,[],109,26,../data/tables,1564442153,MNIST,1390000.0,30.53,0
128,3,0.7,6.35,0.0,1.0,14.7815,0,172.16.50.177,,2,0,../data/logs,../data/models,0.05,2,2,25,50,2,adam,10,100,0.0,0,deleteme_1564420001,91,85,3,[],466,73,../data/tables,1564424330,MNIST,1390000.0,30.53,0
128,4,0.7,6.35,0.0,1.0,14.7922,0,172.16.50.177,,2,0,../data/logs,../data/models,0.05,1,1,25,50,3,adam,10,100,0.0,0,deleteme_1564420001,287,51,1,[],330,155,../data/tables,1564420710,MNIST,1390000.0,30.53,0
128,5,0.7,6.35,0.0,1.0,14.8229,0,172.16.50.163,,2,0,../data/logs,../data/models,0.05,2,2,25,50,3,adam,10,100,0.0,0,deleteme_1564420001,261,124,4,[],12,92,../data/tables,1564436005,MNIST,1390000.0,30.53,0
128,6,0.7,6.35,0.0,1.0,15.556,0,172.16.50.181,,2,0,../data/logs,../data/models,0.05,2,1,25,50,2,adam,10,100,0.0,0,deleteme_1564420001,511,108,1,[],278,402,../data/tables,1564429511,MNIST,1390000.0,30.53,0
128,7,0.7,6.35,0.0,1.0,15.8199,0,172.16.50.177,,2,0,../data/logs,../data/models,0.05,2,1,25,50,2,adam,10,100,0.0,0,deleteme_1564420001,113,69,2,[],321,280,../data/tables,1564429189,MNIST,1390000.0,30.53,0
128,8,0.7,6.35,0.0,1.0,16.1794,0,172.16.50.177,,2,0,../data/logs,../data/models,0.05,2,2,25,50,2,adam,10,100,0.0,0,deleteme_1564420001,15,64,0,[],334,486,../data/tables,1564433023,MNIST,1390000.0,30.53,0
128,9,0.7,6.35,0.0,1.0,14.763,0,172.16.50.163,,2,0,../data/logs,../data/models,0.05,1,2,25,50,3,adam,10,100,0.0,0,deleteme_1564420001,510,76,2,[],146,328,../data/tables,1564426484,MNIST,1390000.0,30.53,0
128,10,0.7,6.35,0.0,1.0,14.6702,0,172.16.50.177,,2,0,../data/logs,../data/models,0.05,2,1,25,50,1,adam,10,100,0.0,0,deleteme_1564420001,499,65,1,[],497,5,../data/tables,1564441045,MNIST,1390000.0,30.53,0
128,11,0.7,6.35,0.0,1.0,14.7988,0,172.16.50.177,,2,0,../data/logs,../data/models,0.05,1,2,25,50,1,adam,10,100,0.0,0,deleteme_1564420001,253,31,3,[],381,62,../data/tables,1564425792,MNIST,1390000.0,30.53,0
128,12,0.7,6.35,0.0,1.0,13.3583,0,172.16.50.181,,2,0,../data/logs,../data/models,0.05,1,1,25,50,2,adam,10,100,0.0,0,deleteme_1564420001,174,41,0,[],493,340,../data/tables,1564441108,MNIST,1390000.0,30.53,0
128,13,0.7,6.35,0.0,1.0,14.815,0,172.16.50.163,,2,0,../data/logs,../data/models,0.05,1,2,25,50,2,adam,10,100,0.0,0,deleteme_1564420001,385,46,3,[],12,380,../data/tables,1564426042,MNIST,1390000.0,30.53,0
128,14,0.7,6.35,0.0,1.0,14.924,0,172.16.50.177,,2,0,../data/logs,../data/models,0.05,1,1,25,50,3,adam,10,100,0.0,0,deleteme_1564420001,173,78,5,[],486,142,../data/tables,1564448227,MNIST,1390000.0,30.53,0
128,15,0.7,6.35,0.0,1.0,14.8076,0,172.16.50.181,,2,0,../data/logs,../data/models,0.05,1,2,25,50,1,adam,10,100,0.0,0,deleteme_1564420001,421,23,3,[],44,458,../data/tables,1564444611,MNIST,1390000.0,30.53,0
128,16,0.7,6.35,0.0,1.0,14.8087,0,172.16.50.163,,2,0,../data/logs,../data/models,0.05,1,1,25,50,1,adam,10,100,0.0,0,deleteme_1564420001,142,101,5,[],301,140,../data/tables,1564430682,MNIST,1390000.0,30.53,0
128,17,0.7,6.35,0.0,1.0,14.8068,0,172.16.50.181,,2,0,../data/logs,../data/models,0.05,1,1,25,50,1,adam,10,100,0.0,0,deleteme_1564420001,368,40,4,[],348,335,../data/tables,1564434060,MNIST,1390000.0,30.53,0
128,18,0.7,6.35,0.0,1.0,15.2096,0,172.16.50.177,,2,0,../data/logs,../data/models,0.05,1,2,25,50,3,adam,10,100,0.0,0,deleteme_1564420001,484,116,1,[],346,460,../data/tables,1564451105,MNIST,1390000.0,30.53,0
128,19,0.7,6.35,0.0,1.0,14.8693,0,172.16.50.181,,2,0,../data/logs,../data/models,0.05,1,3,25,50,2,adam,10,100,0.0,0,deleteme_1564420001,265,16,4,[],313,121,../data/tables,1564439632,MNIST,1390000.0,30.53,0
128,20,0.7,6.35,0.0,1.0,14.798,0,172.16.50.181,,2,0,../data/logs,../data/models,0.05,1,3,25,50,1,adam,10,100,0.0,0,deleteme_1564420001,155,73,2,[],261,51,../data/tables,1564440477,MNIST,1390000.0,30.53,0
128,21,0.7,6.35,0.0,1.0,14.7418,0,172.16.50.177,,2,0,../data/logs,../data/models,0.05,2,3,25,50,2,adam,10,100,0.0,0,deleteme_1564420001,434,93,4,[],423,24,../data/tables,1564426521,MNIST,1390000.0,30.53,0
128,22,0.7,6.35,0.0,1.0,14.8097,0,172.16.50.177,,2,0,../data/logs,../data/models,0.05,2,3,25,50,3,adam,10,100,0.0,0,deleteme_1564420001,134,71,0,[],235,252,../data/tables,1564444441,MNIST,1390000.0,30.53,0
128,23,0.7,6.35,0.0,1.0,18.26,0,172.16.50.181,,2,0,../data/logs,../data/models,0.05,2,2,25,50,3,adam,10,100,0.0,0,deleteme_1564420001,394,66,2,[],87,436,../data/tables,1564431370,MNIST,1390000.0,30.53,0
128,24,0.7,6.35,0.0,1.0,16.724,0,172.16.50.177,,2,0,../data/logs,../data/models,0.05,2,2,25,50,2,adam,10,100,0.0,0,deleteme_1564420001,33,46,3,[],432,310,../data/tables,1564438709,MNIST,1390000.0,30.53,0
128,25,0.7,6.35,0.0,1.0,14.8151,0,172.16.50.163,,2,0,../data/logs,../data/models,0.05,2,3,25,50,1,adam,10,100,0.0,0,deleteme_1564420001,490,123,3,[],111,41,../data/tables,1564451145,MNIST,1390000.0,30.53,0
128,26,0.7,6.35,0.0,1.0,18.743,0,172.16.50.163,,2,0,../data/logs,../data/models,0.05,1,1,25,50,2,adam,10,100,0.0,0,deleteme_1564420001,317,9,3,[],457,409,../data/tables,1564441833,MNIST,1390000.0,30.53,0
128,27,0.7,6.35,0.0,1.0,15.5276,0,172.16.50.163,,2,0,../data/logs,../data/models,0.05,1,2,25,50,1,adam,10,100,0.0,0,deleteme_1564420001,339,30,1,[],254,331,../data/tables,1564435582,MNIST,1390000.0,30.53,0
128,28,0.7,6.35,0.0,1.0,16.312,0,172.16.50.163,,2,0,../data/logs,../data/models,0.05,2,2,25,50,3,adam,10,100,0.0,0,deleteme_1564420001,195,77,5,[],473,233,../data/tables,1564427356,MNIST,1390000.0,30.53,0
128,29,0.7,6.35,0.0,1.0,14.8189,0,172.16.50.163,,2,0,../data/logs,../data/models,0.05,2,2,25,50,1,adam,10,100,0.0,0,deleteme_1564420001,191,85,3,[],15,66,../data/tables,1564439726,MNIST,1390000.0,30.53,0
128,30,0.7,6.35,0.0,1.0,16.6965,0,172.16.50.142,,2,0,../data/logs,../data/models,0.05,2,1,25,50,3,adam,10,100,0.0,0,deleteme_1564420001,457,46,2,[],385,441,../data/tables,1564445733,MNIST,1390000.0,30.53,0
128,31,0.7,6.35,0.0,1.0,13.9998,0,172.16.50.181,,2,0,../data/logs,../data/models,0.05,1,1,25,50,2,adam,10,100,0.0,0,deleteme_1564420001,325,110,0,[],414,31,../data/tables,1564441692,MNIST,1390000.0,30.53,0
128,32,0.7,6.35,0.0,1.0,14.7961,0,172.16.50.163,,2,0,../data/logs,../data/models,0.05,2,3,25,50,1,adam,10,100,0.0,0,deleteme_1564420001,396,54,1,[],279,484,../data/tables,1564420866,MNIST,1390000.0,30.53,0
128,33,0.7,6.35,0.0,1.0,19.4933,0,172.16.50.181,,2,0,../data/logs,../data/models,0.05,2,1,25,50,2,adam,10,100,0.0,0,deleteme_1564420001,509,15,5,[],108,473,../data/tables,1564429083,MNIST,1390000.0,30.53,0
128,34,0.7,6.35,0.0,1.0,14.8099,0,172.16.50.177,,2,0,../data/logs,../data/models,0.05,1,1,25,50,1,adam,10,100,0.0,0,deleteme_1564420001,509,5,0,[],197,22,../data/tables,1564446661,MNIST,1390000.0,30.53,0
128,35,0.7,6.35,0.0,1.0,16.1159,0,172.16.50.163,,2,0,../data/logs,../data/models,0.05,2,3,25,50,2,adam,10,100,0.0,0,deleteme_1564420001,124,85,2,[],347,355,../data/tables,1564432741,MNIST,1390000.0,30.53,0
128,36,0.7,6.35,0.0,1.0,17.2805,0,172.16.50.235,,2,0,../data/logs,../data/models,0.05,2,2,25,50,1,adam,10,100,0.0,0,deleteme_1564420001,98,15,2,[],188,454,../data/tables,1564420989,MNIST,1390000.0,30.53,0
128,37,0.7,6.35,0.0,1.0,15.765,0,172.16.50.181,,2,0,../data/logs,../data/models,0.05,1,1,25,50,2,adam,10,100,0.0,0,deleteme_1564420001,130,49,3,[],173,360,../data/tables,1564438511,MNIST,1390000.0,30.53,0
128,38,0.7,6.35,0.0,1.0,14.8145,0,172.16.50.181,,2,0,../data/logs,../data/models,0.05,1,1,25,50,3,adam,10,100,0.0,0,deleteme_1564420001,401,111,4,[],30,400,../data/tables,1564434597,MNIST,1390000.0,30.53,0
128,39,0.7,6.35,0.0,1.0,16.3951,0,172.16.50.142,,2,0,../data/logs,../data/models,0.05,2,3,25,50,3,adam,10,100,0.0,0,deleteme_1564420001,334,58,1,[],454,446,../data/tables,1564421185,MNIST,1390000.0,30.53,0
128,40,0.7,6.35,0.0,1.0,16.754,0,172.16.50.163,,2,0,../data/logs,../data/models,0.05,1,2,25,50,3,adam,10,100,0.0,0,deleteme_1564420001,255,122,3,[],505,465,../data/tables,1564453379,MNIST,1390000.0,30.53,0
128,41,0.7,6.35,0.0,1.0,15.8541,0,172.16.50.181,,2,0,../data/logs,../data/models,0.05,1,1,25,50,3,adam,10,100,0.0,0,deleteme_1564420001,235,25,5,[],95,297,../data/tables,1564426355,MNIST,1390000.0,30.53,0
128,42,0.7,6.35,0.0,1.0,14.6557,0,172.16.50.181,,2,0,../data/logs,../data/models,0.05,2,3,25,50,3,adam,10,100,0.0,0,deleteme_1564420001,109,44,1,[],342,63,../data/tables,1564438959,MNIST,1390000.0,30.53,0
128,43,0.7,6.35,0.0,1.0,14.7894,0,172.16.50.163,,2,0,../data/logs,../data/models,0.05,1,2,25,50,1,adam,10,100,0.0,0,deleteme_1564420001,505,126,0,[],115,150,../data/tables,1564438384,MNIST,1390000.0,30.53,0
128,44,0.7,6.35,0.0,1.0,15.3987,0,172.16.50.181,,2,0,../data/logs,../data/models,0.05,1,2,25,50,2,adam,10,100,0.0,0,deleteme_1564420001,141,35,4,[],466,278,../data/tables,1564439972,MNIST,1390000.0,30.53,0
128,45,0.7,6.35,0.0,1.0,14.8123,0,172.16.50.235,,2,0,../data/logs,../data/models,0.05,1,3,25,50,1,adam,10,100,0.0,0,deleteme_1564420001,477,59,4,[],90,105,../data/tables,1564449276,MNIST,1390000.0,30.53,0
128,46,0.7,6.35,0.0,1.0,14.7678,0,172.16.50.214,,2,0,../data/logs,../data/models,0.05,2,1,25,50,1,adam,10,100,0.0,0,deleteme_1564420001,216,78,0,[],408,358,../data/tables,1564421285,MNIST,1390000.0,30.53,0
128,47,0.7,6.35,0.0,1.0,14.8177,0,172.16.50.218,,2,0,../data/logs,../data/models,0.05,2,3,25,50,3,adam,10,100,0.0,0,deleteme_1564420001,390,41,3,[],3,230,../data/tables,1564451397,MNIST,1390000.0,30.53,0
128,48,0.7,6.35,0.0,1.0,14.6964,0,172.16.50.181,,2,0,../data/logs,../data/models,0.05,1,2,25,50,3,adam,10,100,0.0,0,deleteme_1564420001,261,99,1,[],392,49,../data/tables,1564427981,MNIST,1390000.0,30.53,0
128,49,0.7,6.35,0.0,1.0,14.7543,0,172.16.50.177,,2,0,../data/logs,../data/models,0.05,2,2,25,50,2,adam,10,100,0.0,0,deleteme_1564420001,190,46,2,[],216,65,../data/tables,1564421283,MNIST,1390000.0,30.53,0
128,50,0.7,6.35,0.0,1.0,14.7938,0,172.16.50.163,,2,0,../data/logs,../data/models,0.05,1,2,25,50,1,adam,10,100,0.0,0,deleteme_1564420001,247,63,0,[],165,125,../data/tables,1564435012,MNIST,1390000.0,30.53,0
128,51,0.7,6.35,0.0,1.0,14.8256,0,172.16.50.177,,2,0,../data/logs,../data/models,0.05,2,3,25,50,2,adam,10,100,0.0,0,deleteme_1564420001,72,115,5,[],23,159,../data/tables,1564439495,MNIST,1390000.0,30.53,0
128,52,0.7,6.35,0.0,1.0,14.7925,0,172.16.50.181,,2,0,../data/logs,../data/models,0.05,1,1,25,50,1,adam,10,100,0.0,0,deleteme_1564420001,355,87,3,[],493,360,../data/tables,1564421335,MNIST,1390000.0,30.53,0
128,53,0.7,6.35,0.0,1.0,14.9409,0,172.16.50.177,,2,0,../data/logs,../data/models,0.05,1,1,25,50,2,adam,10,100,0.0,0,deleteme_1564420001,200,38,1,[],58,292,../data/tables,1564444062,MNIST,1390000.0,30.53,0
128,54,0.7,6.35,0.0,1.0,15.1233,0,172.16.50.181,,2,0,../data/logs,../data/models,0.05,2,3,25,50,1,adam,10,100,0.0,0,deleteme_1564420001,222,43,0,[],486,222,../data/tables,1564437136,MNIST,1390000.0,30.53,0
128,55,0.7,6.35,0.0,1.0,15.2811,0,172.16.50.163,,2,0,../data/logs,../data/models,0.05,2,2,25,50,2,adam,10,100,0.0,0,deleteme_1564420001,461,30,5,[],49,207,../data/tables,1564443545,MNIST,1390000.0,30.53,0
128,56,0.7,6.35,0.0,1.0,15.6271,0,172.16.50.163,,2,0,../data/logs,../data/models,0.05,2,3,25,50,2,adam,10,100,0.0,0,deleteme_1564420001,192,8,3,[],508,214,../data/tables,1564432211,MNIST,1390000.0,30.53,0
128,57,0.7,6.35,0.0,1.0,14.7915,0,172.16.50.177,,2,0,../data/logs,../data/models,0.05,1,2,25,50,1,adam,10,100,0.0,0,deleteme_1564420001,199,72,3,[],298,111,../data/tables,1564428501,MNIST,1390000.0,30.53,0
128,58,0.7,6.35,0.0,1.0,15.8367,0,172.16.50.177,,2,0,../data/logs,../data/models,0.05,2,2,25,50,2,adam,10,100,0.0,0,deleteme_1564420001,253,68,4,[],57,211,../data/tables,1564434139,MNIST,1390000.0,30.53,0
128,59,0.7,6.35,0.0,1.0,19.4653,0,172.16.50.218,,2,0,../data/logs,../data/models,0.05,2,2,25,50,3,adam,10,100,0.0,0,deleteme_1564420001,200,89,5,[],110,511,../data/tables,1564421440,MNIST,1390000.0,30.53,0
128,60,0.7,6.35,0.0,1.0,14.7854,0,172.16.50.235,,2,0,../data/logs,../data/models,0.05,1,1,25,50,3,adam,10,100,0.0,0,deleteme_1564420001,336,82,2,[],36,164,../data/tables,1564439760,MNIST,1390000.0,30.53,0
128,61,0.7,6.35,0.0,1.0,14.9474,0,172.16.50.163,,2,0,../data/logs,../data/models,0.05,2,1,25,50,3,adam,10,100,0.0,0,deleteme_1564420001,43,116,1,[],100,215,../data/tables,1564447658,MNIST,1390000.0,30.53,0
128,62,0.7,6.35,0.0,1.0,16.7903,0,172.16.50.177,,2,0,../data/logs,../data/models,0.05,2,1,25,50,2,adam,10,100,0.0,0,deleteme_1564420001,401,94,4,[],493,245,../data/tables,1564436642,MNIST,1390000.0,30.53,0
128,63,0.7,6.35,0.0,1.0,14.8689,0,172.16.50.214,,2,0,../data/logs,../data/models,0.05,1,1,25,50,3,adam,10,100,0.0,0,deleteme_1564420001,451,63,3,[],412,145,../data/tables,1564438337,MNIST,1390000.0,30.53,0
128,64,0.7,6.35,0.0,1.0,15.1732,0,172.16.50.163,,2,0,../data/logs,../data/models,0.05,1,2,25,50,2,adam,10,100,0.0,0,deleteme_1564420001,267,85,0,[],392,452,../data/tables,1564446598,MNIST,1390000.0,30.53,0
128,65,0.7,6.35,0.0,1.0,14.8211,0,172.16.50.181,,2,0,../data/logs,../data/models,0.05,2,1,25,50,2,adam,10,100,0.0,0,deleteme_1564420001,356,74,5,[],98,432,../data/tables,1564443027,MNIST,1390000.0,30.53,0
128,66,0.7,6.35,0.0,1.0,17.9375,0,172.16.50.163,,2,0,../data/logs,../data/models,0.05,2,1,25,50,3,adam,10,100,0.0,0,deleteme_1564420001,23,32,4,[],416,392,../data/tables,1564437818,MNIST,1390000.0,30.53,0
128,67,0.7,6.35,0.0,1.0,15.2798,0,172.16.50.177,,2,0,../data/logs,../data/models,0.05,2,1,25,50,1,adam,10,100,0.0,0,deleteme_1564420001,340,41,0,[],9,438,../data/tables,1564432510,MNIST,1390000.0,30.53,0
128,68,0.7,6.35,0.0,1.0,14.7986,0,172.16.50.181,,2,0,../data/logs,../data/models,0.05,2,3,25,50,3,adam,10,100,0.0,0,deleteme_1564420001,462,95,3,[],62,56,../data/tables,1564435535,MNIST,1390000.0,30.53,0
128,69,0.7,6.35,0.0,1.0,14.9116,0,172.16.50.181,,2,0,../data/logs,../data/models,0.05,1,3,25,50,3,adam,10,100,0.0,0,deleteme_1564420001,78,48,4,[],497,207,../data/tables,1564437862,MNIST,1390000.0,30.53,0
128,70,0.7,6.35,0.0,1.0,14.8152,0,172.16.50.177,,2,0,../data/logs,../data/models,0.05,1,1,25,50,3,adam,10,100,0.0,0,deleteme_1564420001,357,103,5,[],10,331,../data/tables,1564446958,MNIST,1390000.0,30.53,0
128,71,0.7,6.35,0.0,1.0,14.6365,0,172.16.50.177,,2,0,../data/logs,../data/models,0.05,2,3,25,50,3,adam,10,100,0.0,0,deleteme_1564420001,337,89,0,[],318,43,../data/tables,1564445321,MNIST,1390000.0,30.53,0
128,72,0.7,6.35,0.0,1.0,14.823,0,172.16.50.235,,2,0,../data/logs,../data/models,0.05,2,2,25,50,2,adam,10,100,0.0,0,deleteme_1564420001,200,48,5,[],231,24,../data/tables,1564424227,MNIST,1390000.0,30.53,0
128,73,0.7,6.35,0.0,1.0,14.6408,0,172.16.50.181,,2,0,../data/logs,../data/models,0.05,2,3,25,50,3,adam,10,100,0.0,0,deleteme_1564420001,379,102,0,[],214,84,../data/tables,1564426644,MNIST,1390000.0,30.53,0
128,74,0.7,6.35,0.0,1.0,15.2978,0,172.16.50.163,,2,0,../data/logs,../data/models,0.05,1,1,25,50,3,adam,10,100,0.0,0,deleteme_1564420001,85,115,5,[],10,344,../data/tables,1564431567,MNIST,1390000.0,30.53,0
128,75,0.7,6.35,0.0,1.0,15.4393,0,172.16.50.163,,2,0,../data/logs,../data/models,0.05,2,3,25,50,1,adam,10,100,0.0,0,deleteme_1564420001,442,19,5,[],354,376,../data/tables,1564444138,MNIST,1390000.0,30.53,0
128,76,0.7,6.35,0.0,1.0,15.9277,0,172.16.50.163,,2,0,../data/logs,../data/models,0.05,1,1,25,50,3,adam,10,100,0.0,0,deleteme_1564420001,488,29,5,[],337,318,../data/tables,1564421714,MNIST,1390000.0,30.53,0
128,77,0.7,6.35,0.0,1.0,14.7792,0,172.16.50.181,,2,0,../data/logs,../data/models,0.05,2,1,25,50,1,adam,10,100,0.0,0,deleteme_1564420001,297,5,1,[],278,51,../data/tables,1564447849,MNIST,1390000.0,30.53,0
128,78,0.7,6.35,0.0,1.0,14.8092,0,172.16.50.177,,2,0,../data/logs,../data/models,0.05,1,3,25,50,2,adam,10,100,0.0,0,deleteme_1564420001,126,57,3,[],11,377,../data/tables,1564449922,MNIST,1390000.0,30.53,0
128,79,0.7,6.35,0.0,1.0,14.8923,0,172.16.50.177,,2,0,../data/logs,../data/models,0.05,2,3,25,50,1,adam,10,100,0.0,0,deleteme_1564420001,322,113,1,[],259,150,../data/tables,1564421910,MNIST,1390000.0,30.53,0
128,80,0.7,6.35,0.0,1.0,13.8945,0,172.16.50.163,,2,0,../data/logs,../data/models,0.05,2,1,25,50,1,adam,10,100,0.0,0,deleteme_1564420001,326,1,1,[],132,443,../data/tables,1564422152,MNIST,1390000.0,30.53,0
128,81,0.7,6.35,0.0,1.0,15.7417,0,172.16.50.177,,2,0,../data/logs,../data/models,0.05,2,3,25,50,3,adam,10,100,0.0,0,deleteme_1564420001,465,45,4,[],252,221,../data/tables,1564430249,MNIST,1390000.0,30.53,0
128,82,0.7,6.35,0.0,1.0,14.8233,0,172.16.50.177,,2,0,../data/logs,../data/models,0.05,2,2,25,50,2,adam,10,100,0.0,0,deleteme_1564420001,272,12,5,[],376,10,../data/tables,1564426189,MNIST,1390000.0,30.53,0
128,83,0.7,6.35,0.0,1.0,14.825,0,172.16.50.163,,2,0,../data/logs,../data/models,0.05,2,2,25,50,3,adam,10,100,0.0,0,deleteme_1564420001,456,63,5,[],90,179,../data/tables,1564422369,MNIST,1390000.0,30.53,0
128,84,0.7,6.35,0.0,1.0,14.783,0,172.16.50.181,,2,0,../data/logs,../data/models,0.05,2,2,25,50,1,adam,10,100,0.0,0,deleteme_1564420001,411,53,0,[],154,34,../data/tables,1564422455,MNIST,1390000.0,30.53,0
128,85,0.7,6.35,0.0,1.0,14.9723,0,172.16.50.163,,2,0,../data/logs,../data/models,0.05,1,3,25,50,2,adam,10,100,0.0,0,deleteme_1564420001,386,88,2,[],438,239,../data/tables,1564424535,MNIST,1390000.0,30.53,0
128,86,0.7,6.35,0.0,1.0,17.2648,0,172.16.50.163,,2,0,../data/logs,../data/models,0.05,1,1,25,50,3,adam,10,100,0.0,0,deleteme_1564420001,189,110,4,[],498,416,../data/tables,1564429187,MNIST,1390000.0,30.53,0
128,87,0.7,6.35,0.0,1.0,16.909,0,172.16.50.177,,2,0,../data/logs,../data/models,0.05,2,3,25,50,2,adam,10,100,0.0,0,deleteme_1564420001,371,14,5,[],228,354,../data/tables,1564433756,MNIST,1390000.0,30.53,0
128,88,0.7,6.35,0.0,1.0,14.8264,0,172.16.50.177,,2,0,../data/logs,../data/models,0.05,2,2,25,50,2,adam,10,100,0.0,0,deleteme_1564420001,281,85,5,[],13,506,../data/tables,1564442137,MNIST,1390000.0,30.53,0
128,89,0.7,6.35,0.0,1.0,15.5282,0,172.16.50.163,,2,0,../data/logs,../data/models,0.05,1,3,25,50,3,adam,10,100,0.0,0,deleteme_1564420001,80,56,5,[],72,461,../data/tables,1564425691,MNIST,1390000.0,30.53,0
128,90,0.7,6.35,0.0,1.0,18.2823,0,172.16.50.181,,2,0,../data/logs,../data/models,0.05,2,1,25,50,1,adam,10,100,0.0,0,deleteme_1564420001,494,98,2,[],380,464,../data/tables,1564423172,MNIST,1390000.0,30.53,0
128,91,0.7,6.35,0.0,1.0,14.8009,0,172.16.50.181,,2,0,../data/logs,../data/models,0.05,1,3,25,50,1,adam,10,100,0.0,0,deleteme_1564420001,91,74,4,[],447,474,../data/tables,1564425601,MNIST,1390000.0,30.53,0
128,92,0.7,6.35,0.0,1.0,16.0076,0,172.16.50.163,,2,0,../data/logs,../data/models,0.05,1,2,25,50,2,adam,10,100,0.0,0,deleteme_1564420001,429,88,5,[],349,437,../data/tables,1564423439,MNIST,1390000.0,30.53,0
128,93,0.7,6.35,0.0,1.0,14.7971,0,172.16.50.177,,2,0,../data/logs,../data/models,0.05,1,2,25,50,1,adam,10,100,0.0,0,deleteme_1564420001,103,122,2,[],200,463,../data/tables,1564423528,MNIST,1390000.0,30.53,0
128,94,0.7,6.35,0.0,1.0,16.0352,0,172.16.50.177,,2,0,../data/logs,../data/models,0.05,1,2,25,50,3,adam,10,100,0.0,0,deleteme_1564420001,411,32,4,[],502,381,../data/tables,1564450439,MNIST,1390000.0,30.53,0
128,95,0.7,6.35,0.0,1.0,14.7184,0,172.16.50.181,,2,0,../data/logs,../data/models,0.05,2,3,25,50,2,adam,10,100,0.0,0,deleteme_1564420001,110,22,1,[],82,24,../data/tables,1564448223,MNIST,1390000.0,30.53,0
128,96,0.7,6.35,0.0,1.0,18.177,0,172.16.50.163,,2,0,../data/logs,../data/models,0.05,2,2,25,50,1,adam,10,100,0.0,0,deleteme_1564420001,100,28,4,[],393,299,../data/tables,1564444677,MNIST,1390000.0,30.53,0
128,97,0.7,6.35,0.0,1.0,18.0312,0,172.16.50.177,,2,0,../data/logs,../data/models,0.05,1,3,25,50,3,adam,10,100,0.0,0,deleteme_1564420001,337,22,5,[],286,458,../data/tables,1564447803,MNIST,1390000.0,30.53,0
128,98,0.7,6.35,0.0,1.0,14.782,0,172.16.50.214,,2,0,../data/logs,../data/models,0.05,1,2,25,50,1,adam,10,100,0.0,0,deleteme_1564420001,147,122,0,[],268,389,../data/tables,1564450304,MNIST,1390000.0,30.53,0
128,99,0.7,6.35,0.0,1.0,15.9037,0,172.16.50.142,,2,0,../data/logs,../data/models,0.05,2,3,25,50,3,adam,10,100,0.0,0,deleteme_1564420001,201,27,5,[],360,223,../data/tables,1564437487,MNIST,1390000.0,30.53,0
128,0,0.7,6.35,0.0,1.0,15.7749,1,172.16.50.163,Child of 32 and 49,2,0,../data/logs,../data/models,0.05,2,2,25,50,2,adam,10,100,0.0,0,deleteme_1564421797,190,46,1,[],216,484,../data/tables,1564455009,MNIST,1390000.0,30.53,0
128,1,0.7,6.35,0.0,1.0,14.7841,1,172.16.50.163,Child of 65 and 43,2,0,../data/logs,../data/models,0.05,1,2,25,50,1,adam,10,100,0.0,0,deleteme_1564421797,505,74,0,[],98,432,../data/tables,1564497309,MNIST,1390000.0,30.53,0
128,2,0.7,6.35,0.0,1.0,14.8074,1,172.16.50.163,Child of 20 and 27,2,0,../data/logs,../data/models,0.05,1,3,25,50,1,adam,10,100,0.0,0,deleteme_1564421797,155,30,2,[],261,331,../data/tables,1564503727,MNIST,1390000.0,30.53,0
128,3,0.7,6.35,0.0,1.0,14.8225,1,172.16.50.177,Child of 95 and 83,2,0,../data/logs,../data/models,0.05,2,3,25,50,3,adam,10,100,0.0,0,deleteme_1564421797,456,63,5,[],82,179,../data/tables,1564502566,MNIST,1390000.0,30.53,0
128,4,0.7,6.35,0.0,1.0,15.1904,1,172.16.50.181,Child of 80 and 31,2,0,../data/logs,../data/models,0.05,1,1,25,50,2,adam,10,100,0.0,0,deleteme_1564421797,325,110,0,[],414,443,../data/tables,1564497371,MNIST,1390000.0,30.53,0
128,5,0.7,6.35,0.0,1.0,14.7317,1,172.16.50.163,Child of 6 and 69,2,0,../data/logs,../data/models,0.05,1,1,25,50,2,adam,10,100,0.0,0,deleteme_1564421797,78,108,1,[],278,207,../data/tables,1564491643,MNIST,1390000.0,30.53,0
128,6,0.7,6.35,0.0,1.0,14.7826,1,172.16.50.214,Child of 74 and 3,2,0,../data/logs,../data/models,0.05,2,1,25,50,3,adam,10,100,0.0,0,deleteme_1564421797,91,85,3,[],466,73,../data/tables,1564498281,MNIST,1390000.0,30.53,0
